FID,AREA,PERIMETER,FIRE_,FIRE_ID,LAT,LONG,DATE,JULIAN,GMT,BT4TEMP,BT5TEMP,SRC,SAT_SRC,CONF
97953,0,0,97954,206443,46.0106316,-93.5497971,5/27/2015 0:00:00,147,1859,339.8999939,297.7999878,rsac,S-NPP,Nominal
98098,0,0,98099,714704,46.008419,-92.963501,9/11/2015 0:00:00,254,725,326.2000122,276.8999939,rsac,S-NPP,Nominal
98224,0,0,98225,525245,46.0055199,-92.8892975,7/30/2015 0:00:00,211,1858,329.2999878,298,rsac,S-NPP,Nominal
98265,0,0,98266,149136,46.0046082,-95.939003,4/27/2015 0:00:00,117,2002,339.7999878,300.7000122,rsac,S-NPP,Nominal
98748,0,0,98749,418123,45.9861107,-93.1421967,7/5/2015 0:00:00,186,842,313.2000122,280,rsac,S-NPP,Nominal
98786,0,0,98787,416420,45.9847488,-93.1358032,7/5/2015 0:00:00,186,842,309.1000061,279.2999878,rsac,S-NPP,Nominal
98881,0,0,98882,241672,45.9816208,-94.990303,6/16/2015 0:00:00,167,758,297.7999878,279.7999878,rsac,S-NPP,Nominal
99006,0,0,99007,76844,45.9776917,-92.5654984,3/24/2015 0:00:00,83,1900,332.8999939,276.3999939,rsac,S-NPP,Nominal
99041,0,0,99042,77160,45.9768791,-92.5705032,3/24/2015 0:00:00,83,1900,355.8999939,286.8999939,rsac,S-NPP,Nominal
99069,0,0,99070,76862,45.976059,-92.5754013,3/24/2015 0:00:00,83,1900,347.7999878,278.2000122,rsac,S-NPP,Nominal
99208,0,0,99209,76319,45.9735909,-92.569397,3/24/2015 0:00:00,83,1900,351.2000122,291.2000122,rsac,S-NPP,Nominal
99261,0,0,99262,75835,45.9727707,-92.5743027,3/24/2015 0:00:00,83,1900,344.7000122,280,rsac,S-NPP,Nominal
99262,0,0,99263,776609,45.9727592,-95.8160019,11/3/2015 0:00:00,307,1857,330.2999878,290.7000122,rsac,S-NPP,Nominal
99313,0,0,99314,76482,45.9719505,-92.5792999,3/24/2015 0:00:00,83,1900,337.1000061,276,rsac,S-NPP,Nominal
99348,0,0,99349,76358,45.9711304,-92.5842972,3/24/2015 0:00:00,83,1900,347.6000061,274.7999878,rsac,S-NPP,Nominal
99392,0,0,99393,135838,45.9702988,-95.9501038,4/23/2015 0:00:00,113,1757,328.7000122,293,rsac,S-NPP,Nominal
99434,0,0,99435,776881,45.9692497,-95.8145981,11/3/2015 0:00:00,307,1857,330.1000061,293.7000122,rsac,S-NPP,Nominal
99548,0,0,99549,193427,45.9666786,-96.1452026,5/22/2015 0:00:00,142,1853,337.5,306.6000061,rsac,S-NPP,Nominal
99718,0,0,99719,193085,45.9629211,-96.1435013,5/22/2015 0:00:00,142,1853,337.2999878,307.5,rsac,S-NPP,Low
99764,0,0,99765,189382,45.9617805,-95.9013977,5/20/2015 0:00:00,140,1930,333.5,301,rsac,S-NPP,Nominal
99803,0,0,99804,141427,45.9612885,-92.6054993,4/26/2015 0:00:00,116,1840,339.1000061,299.3999939,rsac,S-NPP,Nominal
99814,0,0,99815,141325,45.961071,-92.6025009,4/26/2015 0:00:00,116,2021,353.5,298.7999878,rsac,S-NPP,Nominal
99820,0,0,99821,146194,45.9609184,-92.5929031,4/26/2015 0:00:00,116,2021,345.7999878,316.7999878,rsac,S-NPP,Nominal
99834,0,0,99835,141978,45.9607811,-92.5831985,4/26/2015 0:00:00,116,2021,355,295.7000122,rsac,S-NPP,Nominal
99909,0,0,99910,144214,45.9589806,-92.5972977,4/26/2015 0:00:00,116,1840,338.2000122,294.8999939,rsac,S-NPP,Nominal
99926,0,0,99927,189167,45.9587593,-95.7820969,5/20/2015 0:00:00,140,1930,329.2999878,297.7000122,rsac,S-NPP,Nominal
99945,0,0,99946,189144,45.9583206,-95.9004974,5/20/2015 0:00:00,140,1930,345.2999878,300.2000122,rsac,S-NPP,Nominal
99982,0,0,99983,142895,45.9577217,-92.6038971,4/26/2015 0:00:00,116,2021,353.6000061,298.7000122,rsac,S-NPP,Nominal
99990,0,0,99991,146387,45.9575691,-92.6038971,4/26/2015 0:00:00,116,1840,340.6000061,303.7000122,rsac,S-NPP,Nominal
99993,0,0,99994,141789,45.9575119,-92.5846024,4/26/2015 0:00:00,116,2021,367,302.8999939,rsac,S-NPP,Nominal
100111,0,0,100112,141206,45.9552612,-92.5955963,4/26/2015 0:00:00,116,1840,340.7000122,310.8999939,rsac,S-NPP,Nominal
100124,0,0,100125,144602,45.95504,-92.5871964,4/26/2015 0:00:00,116,1840,333.5,302.2000122,rsac,S-NPP,Nominal
100141,0,0,100142,189508,45.9546204,-95.7866974,5/20/2015 0:00:00,140,1930,355.1000061,301.3999939,rsac,S-NPP,Nominal
100187,0,0,100188,143873,45.9539795,-92.6027985,4/26/2015 0:00:00,116,2021,356.7999878,300,rsac,S-NPP,Nominal
100197,0,0,100198,146153,45.9538383,-92.6023026,4/26/2015 0:00:00,116,1840,353.2000122,302.3999939,rsac,S-NPP,Nominal
100198,0,0,100199,142492,45.9538307,-92.5932007,4/26/2015 0:00:00,116,2021,367,300.3999939,rsac,S-NPP,Nominal
100207,0,0,100208,142774,45.9536705,-92.5835037,4/26/2015 0:00:00,116,2021,367,298.2999878,rsac,S-NPP,Nominal
100256,0,0,100257,142535,45.9529495,-92.5874023,4/26/2015 0:00:00,116,1840,335.3999939,306.8999939,rsac,S-NPP,Nominal
100292,0,0,100293,136385,45.9522896,-92.594902,4/23/2015 0:00:00,113,1937,325.8999939,297.8999939,rsac,S-NPP,Low
100294,0,0,100295,146891,45.9522781,-92.600502,4/26/2015 0:00:00,116,1840,350.2999878,306.7000122,rsac,S-NPP,Nominal
100310,0,0,100311,136228,45.9521103,-92.5811996,4/23/2015 0:00:00,113,1756,337.1000061,290.8999939,rsac,S-NPP,Nominal
100329,0,0,100330,136678,45.9517212,-92.5878983,4/23/2015 0:00:00,113,1756,339.5,291.1000061,rsac,S-NPP,Nominal
100338,0,0,100339,143598,45.9515305,-92.594101,4/26/2015 0:00:00,116,1840,345.5,320.2999878,rsac,S-NPP,Nominal
100365,0,0,100366,145683,45.9508896,-92.6071014,4/26/2015 0:00:00,116,1840,326.2999878,295.3999939,rsac,S-NPP,Nominal
100378,0,0,100379,145606,45.9506302,-92.6042023,4/26/2015 0:00:00,116,2021,367,293.7999878,rsac,S-NPP,Nominal
100382,0,0,100383,142011,45.9505196,-92.5944977,4/26/2015 0:00:00,116,2021,347.7999878,293,rsac,S-NPP,Nominal
100400,0,0,100401,145081,45.950119,-92.6007004,4/26/2015 0:00:00,116,1840,356.3999939,307.3999939,rsac,S-NPP,Nominal
100483,0,0,100484,147102,45.9485512,-92.5988998,4/26/2015 0:00:00,116,1840,336.1000061,304.2999878,rsac,S-NPP,Nominal
100512,0,0,100513,135994,45.9480705,-92.594101,4/23/2015 0:00:00,113,1937,343.3999939,299.1000061,rsac,S-NPP,Nominal
100522,0,0,100523,136975,45.9478798,-92.5940018,4/23/2015 0:00:00,113,1756,326.2000122,290.8999939,rsac,S-NPP,Nominal
100537,0,0,100538,136177,45.9476089,-92.5997009,4/23/2015 0:00:00,113,1937,343.1000061,301.5,rsac,S-NPP,Nominal
100870,0,0,100871,142239,45.9433098,-95.3181992,4/26/2015 0:00:00,116,1840,335.1000061,294.2000122,rsac,S-NPP,Nominal
100903,0,0,100904,81284,45.9426613,-92.6036987,3/27/2015 0:00:00,86,1803,338.2999878,280.5,rsac,S-NPP,Nominal
100931,0,0,100932,54240,45.9422417,-92.6028976,3/10/2015 0:00:00,69,1822,327.1000061,285.7000122,rsac,S-NPP,Nominal
100937,0,0,100938,675483,45.9421082,-95.8496017,8/26/2015 0:00:00,238,1851,346.2999878,298.2000122,rsac,S-NPP,Nominal
100961,0,0,100962,81895,45.9415703,-92.6066971,3/27/2015 0:00:00,86,1803,332.2000122,279.7999878,rsac,S-NPP,Nominal
101333,0,0,101334,231141,45.9288597,-95.8715973,6/8/2015 0:00:00,159,1834,337.8999939,299.7000122,rsac,S-NPP,Nominal
101337,0,0,101338,231740,45.9287415,-95.8703003,6/8/2015 0:00:00,159,1834,336.1000061,300.7000122,rsac,S-NPP,Nominal
101490,0,0,101491,664662,45.9227104,-95.3125,8/25/2015 0:00:00,237,1910,330.5,294.7000122,rsac,S-NPP,Nominal
101496,0,0,101497,158380,45.9224586,-93.7151031,5/2/2015 0:00:00,122,1827,340.7999878,299,rsac,S-NPP,Nominal
101525,0,0,101526,192189,45.9215012,-95.7508011,5/22/2015 0:00:00,142,2033,367,297.7999878,rsac,S-NPP,Nominal
101554,0,0,101555,373248,45.9191017,-95.3170013,7/2/2015 0:00:00,183,1924,329.6000061,297,rsac,S-NPP,Nominal
101555,0,0,101556,3843,45.9190788,-95.9570007,1/15/2015 0:00:00,15,851,327.2000122,262.6000061,rsac,S-NPP,Nominal
101564,0,0,101565,191601,45.9184418,-95.7528992,5/22/2015 0:00:00,142,2033,348.2999878,299.5,rsac,S-NPP,Nominal
101600,0,0,101601,157305,45.9163399,-93.7193985,5/2/2015 0:00:00,122,1827,330.5,297.2999878,rsac,S-NPP,Nominal
101641,0,0,101642,158827,45.911911,-93.7172012,5/2/2015 0:00:00,122,1827,345.8999939,301.8999939,rsac,S-NPP,Nominal
101654,0,0,101655,582337,45.9113998,-95.2475967,8/14/2015 0:00:00,226,1917,335.2999878,303.2000122,rsac,S-NPP,Nominal
101655,0,0,101656,592555,45.9113197,-95.2472992,8/15/2015 0:00:00,227,732,296.2000122,276.3999939,rsac,S-NPP,Nominal
101795,0,0,101796,142654,45.8992805,-95.8119965,4/26/2015 0:00:00,116,1840,342.6000061,292.7999878,rsac,S-NPP,Nominal
101824,0,0,101825,750013,45.8956795,-96.3395004,10/15/2015 0:00:00,288,1813,335.7999878,289.2999878,rsac,S-NPP,Nominal
101841,0,0,101842,741541,45.893631,-94.5866013,10/11/2015 0:00:00,284,803,315.5,285.5,rsac,S-NPP,Nominal
101848,0,0,101849,141733,45.8927917,-96.1911011,4/26/2015 0:00:00,116,2021,347.2000122,301,rsac,S-NPP,Nominal
101866,0,0,101867,775567,45.8909683,-95.8485031,11/2/2015 0:00:00,306,1916,333.6000061,290.3999939,rsac,S-NPP,Nominal
101919,0,0,101920,739963,45.8678284,-93.0358963,10/9/2015 0:00:00,282,840,342.2999878,280.3999939,rsac,S-NPP,Nominal
102091,0,0,102092,513146,45.8312912,-93.8638992,7/23/2015 0:00:00,204,804,301.1000061,286.7000122,rsac,S-NPP,Nominal
102181,0,0,102182,791280,45.8196602,-96.509903,11/15/2015 0:00:00,319,1832,333.5,289.2000122,rsac,S-NPP,Nominal
102241,0,0,102242,239558,45.8143616,-94.3768005,6/14/2015 0:00:00,165,836,301.5,285.3999939,rsac,S-NPP,Nominal
102319,0,0,102320,763466,45.8101807,-96.5537033,10/21/2015 0:00:00,294,815,299.8999939,280.7000122,rsac,S-NPP,Nominal
102327,0,0,102328,766426,45.8091812,-96.405899,10/22/2015 0:00:00,295,1922,331.3999939,298.8999939,rsac,S-NPP,Nominal
102342,0,0,102343,766152,45.8084717,-96.4108963,10/22/2015 0:00:00,295,1922,350.1000061,302.8999939,rsac,S-NPP,Nominal
102348,0,0,102349,631305,45.8083191,-96.3729019,8/21/2015 0:00:00,233,1845,334.2000122,294.1000061,rsac,S-NPP,Nominal
102365,0,0,102366,634229,45.807251,-96.3752975,8/21/2015 0:00:00,233,1845,336.6000061,294.2000122,rsac,S-NPP,Nominal
102370,0,0,102371,628420,45.8065414,-96.3722992,8/21/2015 0:00:00,233,2026,351.7999878,293.2999878,rsac,S-NPP,Nominal
102379,0,0,102380,764891,45.8058815,-96.4049988,10/22/2015 0:00:00,295,1922,330.8999939,298.2000122,rsac,S-NPP,Nominal
102385,0,0,102386,766044,45.8051682,-96.4098969,10/22/2015 0:00:00,295,1922,356.7000122,312.7999878,rsac,S-NPP,Nominal
102401,0,0,102402,766936,45.8037491,-96.4197998,10/22/2015 0:00:00,295,1922,325.2000122,299.6000061,rsac,S-NPP,Low
102418,0,0,102419,218092,45.8022194,-95.6867981,6/2/2015 0:00:00,153,2027,344.7000122,285.2000122,rsac,S-NPP,Nominal
102422,0,0,102423,659845,45.8019791,-96.2498016,8/25/2015 0:00:00,237,1910,331.7999878,305.1000061,rsac,S-NPP,Low
102423,0,0,102424,766521,45.8018684,-96.4089966,10/22/2015 0:00:00,295,1922,352.5,303.7999878,rsac,S-NPP,Nominal
102445,0,0,102446,218143,45.7999306,-95.6847992,6/2/2015 0:00:00,153,2027,337.3999939,284,rsac,S-NPP,Nominal
102582,0,0,102583,175700,45.7897606,-95.5849991,5/12/2015 0:00:00,132,2021,342.1000061,289.2000122,rsac,S-NPP,Nominal
102610,0,0,102611,766185,45.787941,-96.1062012,10/22/2015 0:00:00,295,1922,329.2000122,292.2999878,rsac,S-NPP,Nominal
102616,0,0,102617,193588,45.787529,-95.6713028,5/22/2015 0:00:00,142,1853,340.2000122,301.3999939,rsac,S-NPP,Nominal
102635,0,0,102636,192435,45.786129,-95.6779022,5/22/2015 0:00:00,142,1853,342.3999939,303.2999878,rsac,S-NPP,Nominal
102643,0,0,102644,777418,45.7853699,-95.8018036,11/3/2015 0:00:00,307,1857,328.8999939,291,rsac,S-NPP,Nominal
102644,0,0,102645,192231,45.7852097,-95.6632004,5/22/2015 0:00:00,142,1853,333.5,300.7000122,rsac,S-NPP,Nominal
102648,0,0,102649,192984,45.7847404,-95.6844025,5/22/2015 0:00:00,142,1853,332,302.7000122,rsac,S-NPP,Nominal
102679,0,0,102680,192776,45.7824211,-95.6763,5/22/2015 0:00:00,142,1853,347.2999878,304.1000061,rsac,S-NPP,Nominal
102715,0,0,102716,118201,45.779789,-93.2208023,4/16/2015 0:00:00,106,1828,335.2000122,290.8999939,rsac,S-NPP,Nominal
102721,0,0,102722,118332,45.7794495,-93.2225037,4/16/2015 0:00:00,106,1828,337.5,291.2000122,rsac,S-NPP,Nominal
102792,0,0,102793,727512,45.7714119,-94.5901031,9/18/2015 0:00:00,261,834,295.5,281,rsac,S-NPP,Nominal
102828,0,0,102829,765701,45.7601395,-96.1813965,10/22/2015 0:00:00,295,1922,326.8999939,297.1000061,rsac,S-NPP,Nominal
102839,0,0,102840,155585,45.7574005,-96.1051025,5/1/2015 0:00:00,121,2027,335.5,303.7999878,rsac,S-NPP,Nominal
102843,0,0,102844,156694,45.7561417,-96.1053009,5/1/2015 0:00:00,121,2027,367,304.5,rsac,S-NPP,Nominal
102844,0,0,102845,155314,45.7561188,-96.1130981,5/1/2015 0:00:00,121,2027,335.2999878,301,rsac,S-NPP,Nominal
102863,0,0,102864,156183,45.7508583,-96.1052017,5/1/2015 0:00:00,121,2027,367,307.2000122,rsac,S-NPP,Nominal
102864,0,0,102865,156447,45.7508087,-96.1128998,5/1/2015 0:00:00,121,2027,350,296.6000061,rsac,S-NPP,Nominal
102869,0,0,102870,156647,45.7495995,-96.1054001,5/1/2015 0:00:00,121,2027,367,303.7999878,rsac,S-NPP,Nominal
102870,0,0,102871,156466,45.7495804,-96.1130981,5/1/2015 0:00:00,121,2027,354.2999878,296.6000061,rsac,S-NPP,Nominal
102881,0,0,102882,563338,45.7446404,-95.9179993,8/10/2015 0:00:00,222,1852,327.6000061,293.7000122,rsac,S-NPP,Nominal
102886,0,0,102887,149525,45.7430305,-96.2303009,4/27/2015 0:00:00,117,2002,333,300.5,rsac,S-NPP,Nominal
102887,0,0,102888,747404,45.7424698,-96.2503967,10/14/2015 0:00:00,287,1832,336.7000122,298.3999939,rsac,S-NPP,Nominal
102897,0,0,102898,746944,45.740921,-96.2500992,10/14/2015 0:00:00,287,1832,343.8999939,300.1000061,rsac,S-NPP,Nominal
102911,0,0,102912,546161,45.7383003,-95.8200989,8/5/2015 0:00:00,217,1846,332.5,297.3999939,rsac,S-NPP,Nominal
102916,0,0,102917,745964,45.7378693,-96.2479019,10/14/2015 0:00:00,287,1832,338.8999939,299.8999939,rsac,S-NPP,Nominal
102950,0,0,102951,189450,45.7304802,-96.641098,5/20/2015 0:00:00,140,1930,341.8999939,287.2999878,rsac,S-NPP,Nominal
102968,0,0,102969,189883,45.7271004,-96.6402969,5/20/2015 0:00:00,140,1930,351.2999878,287.8999939,rsac,S-NPP,Nominal
102976,0,0,102977,151898,45.7243385,-95.6477966,4/29/2015 0:00:00,119,1924,347,301.7000122,rsac,S-NPP,Nominal
102982,0,0,102983,144963,45.72229,-95.7694016,4/26/2015 0:00:00,116,1840,353.5,299.1000061,rsac,S-NPP,Nominal
102985,0,0,102986,152225,45.7210083,-95.6468964,4/29/2015 0:00:00,119,1924,345.5,302.2000122,rsac,S-NPP,Nominal
102990,0,0,102991,765759,45.7200394,-96.2217026,10/22/2015 0:00:00,295,1922,345.1000061,295.7000122,rsac,S-NPP,Nominal
102992,0,0,102993,152250,45.719059,-95.6358032,4/29/2015 0:00:00,119,1924,351.5,305,rsac,S-NPP,Nominal
102995,0,0,102996,151742,45.7183685,-95.6408997,4/29/2015 0:00:00,119,1924,367,307.2999878,rsac,S-NPP,Nominal
102998,0,0,102999,143246,45.7180405,-95.7673035,4/26/2015 0:00:00,116,1840,336.1000061,295.7999878,rsac,S-NPP,Nominal
103008,0,0,103009,90113,45.7155304,-96.5149994,3/30/2015 0:00:00,89,1847,341.8999939,297.1000061,rsac,S-NPP,Nominal
103019,0,0,103020,789567,45.7137299,-96.3412018,11/13/2015 0:00:00,317,1909,330.1000061,285.7999878,rsac,S-NPP,Nominal
103051,0,0,103052,44710,45.7091599,-94.6527023,3/1/2015 0:00:00,60,1932,334.1000061,275.2000122,rsac,S-NPP,Nominal
103054,0,0,103055,94862,45.7086411,-96.607399,4/3/2015 0:00:00,93,1912,346.3999939,292.1000061,rsac,S-NPP,Nominal
103077,0,0,103078,51960,45.7030411,-94.1667023,3/9/2015 0:00:00,68,1841,334,280.1000061,rsac,S-NPP,Nominal
103089,0,0,103090,50871,45.7013016,-94.1641998,3/9/2015 0:00:00,68,1841,338.2000122,280.8999939,rsac,S-NPP,Nominal
103103,0,0,103104,749300,45.69841,-94.8454971,10/15/2015 0:00:00,288,828,312.2000122,276.6000061,rsac,S-NPP,Nominal
103184,0,0,103185,158075,45.6912193,-96.2629013,5/2/2015 0:00:00,122,2008,350.3999939,307.5,rsac,S-NPP,Nominal
103217,0,0,103218,765748,45.6875801,-96.4497986,10/22/2015 0:00:00,295,1922,329.5,295.7000122,rsac,S-NPP,Nominal
103231,0,0,103232,157243,45.6852188,-96.280098,5/2/2015 0:00:00,122,2008,338.1000061,305.3999939,rsac,S-NPP,Nominal
103232,0,0,103233,87874,45.6851196,-96.5672989,3/30/2015 0:00:00,89,1847,339.1000061,298.6000061,rsac,S-NPP,Nominal
103234,0,0,103235,157579,45.6850204,-96.2845001,5/2/2015 0:00:00,122,2008,367,308.2999878,rsac,S-NPP,Nominal
103237,0,0,103238,135771,45.6845894,-96.6147003,4/23/2015 0:00:00,113,1937,342.3999939,310.2999878,rsac,S-NPP,Nominal
103273,0,0,103274,146680,45.6803589,-95.4957962,4/26/2015 0:00:00,116,1840,332.3999939,294.5,rsac,S-NPP,Nominal
103274,0,0,103275,157910,45.6800308,-96.2796021,5/2/2015 0:00:00,122,2008,337.3999939,305.7999878,rsac,S-NPP,Nominal
103275,0,0,103276,157412,45.6798286,-96.2841034,5/2/2015 0:00:00,122,2008,367,308.8999939,rsac,S-NPP,Nominal
103303,0,0,103304,142914,45.6761513,-95.4937973,4/26/2015 0:00:00,116,1840,343.5,299.7000122,rsac,S-NPP,Nominal
103332,0,0,103333,761182,45.6725197,-96.6695023,10/20/2015 0:00:00,293,2000,338.3999939,290.8999939,rsac,S-NPP,Nominal
103335,0,0,103336,762084,45.672081,-96.6765976,10/20/2015 0:00:00,293,2000,341.5,290,rsac,S-NPP,Nominal
103341,0,0,103342,760656,45.6716614,-96.6747971,10/20/2015 0:00:00,293,2000,346,290.5,rsac,S-NPP,Nominal
103406,0,0,103407,115280,45.6647491,-96.5085983,4/15/2015 0:00:00,105,2027,331,299.6000061,rsac,S-NPP,Nominal
103407,0,0,103408,754564,45.664711,-95.8091965,10/17/2015 0:00:00,290,1916,331.3999939,294.5,rsac,S-NPP,Nominal
103455,0,0,103456,789285,45.6594315,-96.0165024,11/13/2015 0:00:00,317,1909,338,284.1000061,rsac,S-NPP,Nominal
103530,0,0,103531,764658,45.6549301,-96.6048965,10/22/2015 0:00:00,295,1922,331.2999878,297.2999878,rsac,S-NPP,Nominal
103542,0,0,103543,760329,45.6545181,-96.6813965,10/19/2015 0:00:00,292,1838,330,294.8999939,rsac,S-NPP,Nominal
103549,0,0,103550,766922,45.6542206,-96.6098022,10/22/2015 0:00:00,295,1922,329,297.7999878,rsac,S-NPP,Nominal
103636,0,0,103637,189837,45.6497803,-93.8728027,5/20/2015 0:00:00,140,805,295.5,273.3999939,rsac,S-NPP,Nominal
103667,0,0,103668,151945,45.6480789,-96.8100967,4/29/2015 0:00:00,119,1924,338.8999939,310.6000061,rsac,S-NPP,Low
103712,0,0,103713,443542,45.6468506,-96.8005981,7/7/2015 0:00:00,188,1930,344.8999939,300.8999939,rsac,S-NPP,Nominal
103873,0,0,103874,776244,45.6396103,-95.7758026,11/2/2015 0:00:00,306,1915,328.2000122,286.7000122,rsac,S-NPP,Nominal
103968,0,0,103969,170662,45.634491,-96.052803,5/9/2015 0:00:00,129,1756,350.6000061,284.3999939,rsac,S-NPP,Nominal
103985,0,0,103986,170370,45.6336899,-96.0456009,5/9/2015 0:00:00,129,1757,333.2999878,283.6000061,rsac,S-NPP,Nominal
104086,0,0,104087,170355,45.6303711,-96.0544968,5/9/2015 0:00:00,129,1757,367,287.7000122,rsac,S-NPP,Nominal
104093,0,0,104094,661377,45.6301994,-95.2443008,8/25/2015 0:00:00,237,1910,335,295.2999878,rsac,S-NPP,Nominal
104166,0,0,104167,170199,45.6280785,-96.0479965,5/9/2015 0:00:00,129,1756,367,289.7999878,rsac,S-NPP,Nominal
104229,0,0,104230,786494,45.6254387,-96.5543976,11/10/2015 0:00:00,314,1825,328.7000122,287.8999939,rsac,S-NPP,Nominal
104277,0,0,104278,136585,45.6233711,-96.7631989,4/23/2015 0:00:00,113,1937,334.1000061,303.7000122,rsac,S-NPP,Nominal
104278,0,0,104279,723294,45.6233711,-94.8967972,9/15/2015 0:00:00,258,751,299.2999878,288.6000061,rsac,S-NPP,Nominal
104316,0,0,104317,724627,45.6220398,-94.8968964,9/15/2015 0:00:00,258,751,299.2000122,288.7999878,rsac,S-NPP,Nominal
104486,0,0,104487,789819,45.6134605,-96.7974014,11/13/2015 0:00:00,317,1909,341.6000061,287.1000061,rsac,S-NPP,Nominal
104498,0,0,104499,145426,45.6128998,-96.680397,4/26/2015 0:00:00,116,2021,354.8999939,299.6000061,rsac,S-NPP,Nominal
104513,0,0,104514,148791,45.6121483,-96.4141998,4/27/2015 0:00:00,117,2002,342.2999878,299.6000061,rsac,S-NPP,Nominal
104525,0,0,104526,151995,45.6115303,-95.1099014,4/29/2015 0:00:00,119,1924,335,302.1000061,rsac,S-NPP,Nominal
104554,0,0,104555,97339,45.6100197,-95.9831009,4/4/2015 0:00:00,94,2034,351.7999878,291.1000061,rsac,S-NPP,Nominal
104590,0,0,104591,152246,45.6081696,-95.1090012,4/29/2015 0:00:00,119,1924,346.2000122,309.5,rsac,S-NPP,Nominal
104596,0,0,104597,148343,45.6079597,-96.4121017,4/27/2015 0:00:00,117,2002,342.7999878,299.1000061,rsac,S-NPP,Nominal
104609,0,0,104610,148480,45.6073914,-96.4135971,4/27/2015 0:00:00,117,2002,339.7999878,299,rsac,S-NPP,Nominal
104667,0,0,104668,512283,45.604351,-96.1610031,7/22/2015 0:00:00,203,1948,329.6000061,294.2000122,rsac,S-NPP,Nominal
104823,0,0,104824,145993,45.5920601,-95.6839981,4/26/2015 0:00:00,116,1840,341.2999878,303.1000061,rsac,S-NPP,Nominal
104841,0,0,104842,143285,45.5898399,-95.6808014,4/26/2015 0:00:00,116,1840,336.1000061,296.3999939,rsac,S-NPP,Nominal
104856,0,0,104857,142268,45.5884018,-95.6867981,4/26/2015 0:00:00,116,1840,335.6000061,300.8999939,rsac,S-NPP,Nominal
104869,0,0,104870,718459,45.5852089,-93.7078018,9/12/2015 0:00:00,255,706,296.7000122,275.8999939,rsac,S-NPP,Nominal
104888,0,0,104889,80852,45.5830994,-95.1070023,3/26/2015 0:00:00,85,837,298.2999878,267.3999939,rsac,S-NPP,Nominal
104914,0,0,104915,789075,45.5735588,-96.4179001,11/13/2015 0:00:00,317,1909,344.2000122,285.8999939,rsac,S-NPP,Nominal
104923,0,0,104924,767029,45.5720901,-96.5672989,10/22/2015 0:00:00,295,1922,337.7000122,296.6000061,rsac,S-NPP,Nominal
104936,0,0,104937,191047,45.5694008,-95.1724014,5/21/2015 0:00:00,141,1911,353.2999878,306.6000061,rsac,S-NPP,Nominal
104938,0,0,104939,766612,45.5693398,-94.7734985,10/22/2015 0:00:00,295,1922,334,294.2999878,rsac,S-NPP,Nominal
104944,0,0,104945,765227,45.5688019,-96.5663986,10/22/2015 0:00:00,295,1922,339.6000061,300.6000061,rsac,S-NPP,Nominal
104961,0,0,104962,191252,45.5669212,-95.1663971,5/21/2015 0:00:00,141,1911,336.2999878,305.6000061,rsac,S-NPP,Nominal
104969,0,0,104970,190870,45.5661201,-95.1713028,5/21/2015 0:00:00,141,1911,346.2000122,304.7999878,rsac,S-NPP,Nominal
104977,0,0,104978,765274,45.5655098,-96.5653992,10/22/2015 0:00:00,295,1922,340,307.6000061,rsac,S-NPP,Nominal
104987,0,0,104988,765440,45.5648003,-96.5702972,10/22/2015 0:00:00,295,1922,336.6000061,296.7999878,rsac,S-NPP,Nominal
104998,0,0,104999,511427,45.5637398,-94.245903,7/22/2015 0:00:00,203,1808,326,290.1000061,rsac,S-NPP,Nominal
105046,0,0,105047,719514,45.5595589,-94.4953003,9/12/2015 0:00:00,255,1832,331.6000061,288.3999939,rsac,S-NPP,Nominal
105077,0,0,105078,396609,45.5565491,-95.1931992,7/3/2015 0:00:00,184,919,296,280.7999878,rsac,S-NPP,Nominal
105118,0,0,105119,532699,45.5523186,-93.9909973,8/1/2015 0:00:00,213,835,297.7999878,286.5,rsac,S-NPP,Nominal
105127,0,0,105128,111259,45.5509491,-94.2396011,4/12/2015 0:00:00,102,818,327.7000122,282.3999939,rsac,S-NPP,Nominal
105146,0,0,105147,147333,45.5473404,-93.6013031,4/27/2015 0:00:00,117,2002,352.1000061,299.5,rsac,S-NPP,Nominal
105148,0,0,105149,148259,45.5471497,-93.6063004,4/27/2015 0:00:00,117,2002,338.6000061,298.7000122,rsac,S-NPP,Nominal
105155,0,0,105156,206536,45.5465508,-95.0317001,5/27/2015 0:00:00,147,1859,336.3999939,299.7000122,rsac,S-NPP,Nominal
105166,0,0,105167,548300,45.5445404,-96.5815964,8/5/2015 0:00:00,217,900,300.6000061,284.7999878,rsac,S-NPP,Nominal
105172,0,0,105173,545995,45.5436592,-96.5777969,8/5/2015 0:00:00,217,900,297.7999878,285.7999878,rsac,S-NPP,Nominal
105224,0,0,105225,161586,45.5395393,-95.8192978,5/4/2015 0:00:00,124,1930,332.1000061,302.1000061,rsac,S-NPP,Low
105227,0,0,105228,63705,45.5391808,-93.8258972,3/17/2015 0:00:00,76,1751,335.8999939,281.6000061,rsac,S-NPP,Nominal
